Name,Link
Om Juice Dosa & Sandwich,https://www.zomato.com/mumbai/om-juice-dosa-sandwich-vashi-navi-mumbai
Om Sai Krupa,https://www.zomato.com/mumbai/om-sai-krupa-seawoods-navi-mumbai
Open Air Gazebo - Hotel Suvi Palace,https://www.zomato.com/mumbai/open-air-gazebo-hotel-suvi-palace-vasai
Om Sai Chinese Corner,https://www.zomato.com/mumbai/om-sai-chinese-corner-old-panvel-navi-mumbai
Om Sai Chinese Corner,https://www.zomato.com/mumbai/om-sai-chinese-corner-vasai
Om Sai Hotel,https://www.zomato.com/mumbai/om-sai-hotel-vasant-vihar-thane-west
Om Sai Ram,https://www.zomato.com/mumbai/om-sai-ram-majiwada-thane-west
Om Sai Chinese Corner,https://www.zomato.com/mumbai/om-sai-chinese-corner-powai
Sai Sagar Fast Food,https://www.zomato.com/mumbai/sai-sagar-fast-food-juhu
Ovenhot,https://www.zomato.com/mumbai/ovenhot-vasant-vihar-thane-west
Om Sai,https://www.zomato.com/mumbai/om-sai-majiwada-thane-west
O China,https://www.zomato.com/mumbai/o-china-vashi-navi-mumbai
Offside Xpress,https://www.zomato.com/mumbai/offside-express-malad-west
One Star Family Restaurant,https://www.zomato.com/mumbai/one-star-family-restaurant-kalyan
Origami,https://www.zomato.com/mumbai/origami-worli
Om Shanti Chinese,https://www.zomato.com/mumbai/om-shanti-chinese-bhayandar
Open Mouth,https://www.zomato.com/mumbai/open-mouth-pali-hill-bandra-west
Om Siddhai Pav Bhaji,https://www.zomato.com/mumbai/om-siddhai-pav-bhaji-vasai
Om Sai Chinese Corner,https://www.zomato.com/mumbai/om-sai-chinese-corner-near-andheri-east-station
Only Taste,https://www.zomato.com/mumbai/only-taste-vasai
Oasiss Desserts,https://www.zomato.com/mumbai/oasiss-desserts-matunga-east
Oven Bite,https://www.zomato.com/mumbai/oven-bite-tardeo
Ocean Wine & Dine,https://www.zomato.com/mumbai/ocean-wine-and-dine-khar
Ovenbite The Cake Shop,https://www.zomato.com/mumbai/ovenbite-cake-shop-tardeo
Om Chinese Fast Food,https://www.zomato.com/mumbai/om-chinese-fast-food-malad-west
Om Sai Dosa Centre,https://www.zomato.com/mumbai/om-sai-dosa-centre-powai
Om Sairam,https://www.zomato.com/mumbai/om-sairam-powai
Orchardz Ice Cream,https://www.zomato.com/mumbai/restaurants/central-mumbai/powai/orchardz-ice-cream-40043
Om Sai Chinese,https://www.zomato.com/mumbai/om-sai-chinese-dahisar-east
Om Shiv Sai Sarkar Family Restaurant,https://www.zomato.com/mumbai/om-shiv-sai-sarkar-family-restaurant-kalyan
Om Sai Ram,https://www.zomato.com/mumbai/om-sai-ram-wadala
A One Rolls,https://www.zomato.com/mumbai/a-one-rolls-kandivali-west
Om Sai Krupa,https://www.zomato.com/mumbai/om-sai-krupa-7-bungalows
Om Sai Mauli,https://www.zomato.com/mumbai/om-sai-mauli-kandivali-east
Om Sainath Fast Food,https://www.zomato.com/mumbai/om-sainath-fast-food-mira-road
Om Chinese Fast Food,https://www.zomato.com/mumbai/om-chinese-fast-food-airoli-navi-mumbai
O Pan Parathaz,https://www.zomato.com/mumbai/o-pan-parathaz-vasai
Om Cafe,https://www.zomato.com/mumbai/om-cafe-mira-road
Orchard - Havmor Ice Cream,https://www.zomato.com/mumbai/havmor-ice-cream-naupada-thane-west
Om Sai Snacks Corner,https://www.zomato.com/mumbai/om-sai-snacks-corner-ghatkopar-west
Olive Kitchen,https://www.zomato.com/mumbai/olive-kitchen-mira-road
Om Sai Lunch Home,https://www.zomato.com/mumbai/om-sai-lunch-home-bandra-talao-bandra-west
Off Beat,https://www.zomato.com/mumbai/off-beat-bhandup
The Original,https://www.zomato.com/mumbai/the-original-goregaon-east
Om Sai Fast Food,https://www.zomato.com/mumbai/om-sai-fast-food-marve
Om Veg Roll,https://www.zomato.com/mumbai/om-veg-roll-kandivali-west
Om Sai Kripa,https://www.zomato.com/mumbai/om-sai-kripa-kamothe-navi-mumbai
Om Sai Fast Foods,https://www.zomato.com/mumbai/om-sai-fast-foods-dombivali-east
Ovenpick,https://www.zomato.com/mumbai/ovenpick-khopat-thane-west
Orchardz Ice Cream,https://www.zomato.com/mumbai/orchardz-ice-cream-powai
Oasiss Desserts,https://www.zomato.com/mumbai/restaurants/central-mumbai/matunga-east/oasiss-desserts-38497
Omkar Hotel,https://www.zomato.com/mumbai/omkar-hotel-kamothe-navi-mumbai
Oye Oye It's Friday,https://www.zomato.com/mumbai/oye-oye-its-friday-kandivali-west
Ovenbite The Cake Shop,https://www.zomato.com/mumbai/ovenbite-cake-shop-grant-road
Om Sai Fast Food,https://www.zomato.com/mumbai/om-sai-fast-food-chandivali
Organic Swaad,https://www.zomato.com/mumbai/organic-swaad-mahakali
Om Snacks,https://www.zomato.com/mumbai/om-snacks-malad-east
Om Sai,https://www.zomato.com/mumbai/om-sai-kopar-khairane-navi-mumbai
Persia Darbar,https://www.zomato.com/mumbai/persia-darbar-jogeshwari
Papa John's Pizza,https://www.zomato.com/mumbai/papa-johns-pizza-powai
Persian Darbar,https://www.zomato.com/mumbai/persian-darbar-marol
Persian Darbar,https://www.zomato.com/mumbai/persian-darbar-byculla
Pronto Pastas & Noodle,https://www.zomato.com/mumbai/pronto-pastas-noodle-vashi-navi-mumbai
Pishu's,https://www.zomato.com/mumbai/pishus-andheri-lokhandwala
Pronto,https://www.zomato.com/mumbai/pronto-hill-road-bandra-west
Papa Pancho Da Dhaba,https://www.zomato.com/mumbai/papa-pancho-da-dhaba-pali-hill-bandra-west
Prithvi Cafe,https://www.zomato.com/mumbai/prithvi-cafe-juhu
Persian Darbar,https://www.zomato.com/mumbai/persian-darbar-linking-road-bandra-west
Pratap The Dhaba,https://www.zomato.com/mumbai/pratap-the-dhaba-oshiwara
Pishu's,https://www.zomato.com/pishusfourbungalows
Pronto Pasta and Noodles,https://www.zomato.com/pronto-pasta-and-noodles
Pronto,https://www.zomato.com/mumbai/pronto-churchgate
Pizza By The Bay,https://www.zomato.com/mumbai/pizza-by-the-bay-churchgate
Pangat,https://www.zomato.com/mumbai/pangat-borivali-west
PizzaExpress,https://www.zomato.com/mumbai/pizzaexpress-powai
The Playlist Pizzeria,https://www.zomato.com/mumbai/the-playlist-pizzeria-reclamation-bandra-west
Pot De Fusion,https://www.zomato.com/mumbai/pot-de-fusion-malad-east
Play - The Lounge,https://www.zomato.com/mumbai/play-the-lounge-lower-parel
PizzaExpress,https://www.zomato.com/mumbai/pizzaexpress-veera-desai-area
Punjab Grill,https://www.zomato.com/mumbai/punjab-grill-lower-parel
Pot Pourri,https://www.zomato.com/mumbai/pot-pourri-vashi-navi-mumbai
Pure Milk And Snack Centre,https://www.zomato.com/mumbai/pure-milk-and-snack-centre-ghatkopar-east
Pop Tate's,https://www.zomato.com/mumbai/pop-tates-lower-parel
Pop Tate's,https://www.zomato.com/mumbai/pop-tates-sakinaka
PizzaExpress,https://www.zomato.com/mumbai/pizzaexpress-colaba
Peninsula - Peninsula Grand Hotel,https://www.zomato.com/mumbai/peninsula-peninsula-grand-hotel-sakinaka
Pizza Hut,https://www.zomato.com/mumbai/pizza-hut-kandivali-west
Pop Tate's,https://www.zomato.com/mumbai/pop-tates-vashi-navi-mumbai
Pratap Lunch Home,https://www.zomato.com/mumbai/pratap-lunch-home-fort
Pop Tate's,https://www.zomato.com/mumbai/pop-tates-khopat-thane-west
Pop Tate's,https://www.zomato.com/mumbai/pop-tates-malad-west
Papacream,https://www.zomato.com/mumbai/papacream-churchgate
Pizza Hut,https://www.zomato.com/mumbai/pizza-hut-vashi-navi-mumbai
The Pantry - Guilt Free Goodness,https://www.zomato.com/mumbai/the-pantry-guilt-free-goodness-fort
Pritam Da Dhaba,https://www.zomato.com/mumbai/pritam-da-dhaba-dadar-east
Pishu's,https://www.zomato.com/mumbai/pishus-malad-west
Pa Pa Ya,https://www.zomato.com/mumbai/pa-pa-ya-lower-parel
Pop Tate's,https://www.zomato.com/mumbai/pop-tates-vikhroli
Punjab Grill,https://www.zomato.com/mumbai/punjab-grill-ghatkopar-west
Palladium Social,https://www.zomato.com/PalladiumSocial
Pizza Hut,https://www.zomato.com/mumbai/pizza-hut-2-bandra-kurla-complex
Pizza Box,https://www.zomato.com/mumbai/pizza-box-near-andheri-east-station
Pop Tate's,https://www.zomato.com/mumbai/pop-tates-mulund-west
Pizza Hut,https://www.zomato.com/mumbai/pizza-hut-kandivali-east
Pizza Hut,https://www.zomato.com/mumbai/pizza-hut-4-fort
Pop Tate's,https://www.zomato.com/mumbai/pop-tates-veera-desai-area
Pali Village Cafe,https://www.zomato.com/mumbai/pali-village-cafe-pali-hill-bandra-west
Prakash Shakahari Upahaar Kendra,https://www.zomato.com/mumbai/prakash-shakahari-upahaar-kendra-dadar-shivaji-park
Pop Tate's,https://www.zomato.com/mumbai/pop-tates-kurla
Pop Tate's,https://www.zomato.com/mumbai/pop-tates-7-bungalows
Pizza Factory,https://www.zomato.com/mumbai/pizza-factory-vile-parle-west
Pronto,https://www.zomato.com/mumbai/pronto-lower-parel
Pizza Hut,https://www.zomato.com/mumbai/pizza-hut-mulund-west
Punjab Grill,https://www.zomato.com/mumbai/punjab-grill-veera-desai-area
Pondichery Cafe - Sofitel,https://www.zomato.com/mumbai/pondichery-cafe-sofitel-bandra-kurla-complex
Please Don't Tell- PDT,https://www.zomato.com/mumbai/please-dont-tell-pdt-lower-parel
Pizza Hut,https://www.zomato.com/mumbai/pizza-hut-6-chakala
Pop Tate's,https://www.zomato.com/mumbai/pop-tates-kandivali-east
Pan Of Asia,https://www.zomato.com/mumbai/pan-of-asia-lower-parel
Peppr Pinch,https://www.zomato.com/mumbai/peppr-pinch-7-bungalows
Spice Oasis - 24 Hrs Coffee Shop,https://www.zomato.com/mumbai/spice-oasis-24-hrs-coffee-shop-marol
Peshawri - ITC Maratha,https://www.zomato.com/mumbai/peshawri-itc-maratha-chakala
PizzaExpress,https://www.zomato.com/mumbai/pizzaexpress-bandra-kurla-complex
Pali Bhavan,https://www.zomato.com/mumbai/pali-bhavan-pali-hill-bandra-west
Pizza Metro Pizza,https://www.zomato.com/mumbai/pizza-metro-pizza-khar
PizzaExpress,https://www.zomato.com/mumbai/pizzaexpress-majiwada-thane-west
Pop Tate's,https://www.zomato.com/mumbai/pop-tates-1-manpada-thane-west-thane
Poush - Essence of Kashmir,https://www.zomato.com/mumbai/poush-essence-of-kashmir-kurla
Poetry By Love And Cheesecake,https://www.zomato.com/mumbai/poetry-by-love-and-cheesecake-linking-road-bandra-west
Puranmal,https://www.zomato.com/mumbai/puranmal-vile-parle-west
Penthouzz,https://www.zomato.com/mumbai/penthouzz-kandivali-east
Pancham Puriwala,https://www.zomato.com/mumbai/pancham-puriwala-fort
Pizza Hut,https://www.zomato.com/mumbai/pizza-hut-powai
Pebbles,https://www.zomato.com/mumbai/pebbles-andheri-lokhandwala
Panayaa - Modern Indian Kitchen,https://www.zomato.com/mumbai/panayaa-modern-indian-kitchen-lower-parel
Pizza Hut,https://www.zomato.com/mumbai/pizza-hut-kurla
The Peking Tom,https://www.zomato.com/mumbai/the-peking-tom-malad-west
Pappilon,https://www.zomato.com/mumbai/pappilon-vile-parle-west
Piccadilly,https://www.zomato.com/mumbai/piccadilly-1-colaba
Peninsula Next,https://www.zomato.com/mumbai/peninsula-next-sion
Pattaya Street,https://www.zomato.com/mumbai/pattaya-street-kharghar-navi-mumbai
Pali Village,https://www.zomato.com/mumbai/pali-village-mira-road
The Pump Room,https://www.zomato.com/mumbai/the-pump-room-veera-desai-area
Pala Fala,https://www.zomato.com/mumbai/pala-fala-worli
Pizza Caprina,https://www.zomato.com/mumbai/pizza-caprina-chembur
Purepur Kolhapur,https://www.zomato.com/mumbai/purepur-kolhapur-vile-parle-east
Pizza Hut,https://www.zomato.com/mumbai/pizza-hut-1-mulund-west
Popular,https://www.zomato.com/mumbai/popular-lower-parel
PJ's,https://www.zomato.com/mumbai/pjs-pali-hill-bandra-west
Paaji's Express,https://www.zomato.com/mumbai/paajis-express-lower-parel
Peninsula,https://www.zomato.com/mumbai/peninsula-sion
Pizzeria House,https://www.zomato.com/mumbai/pizzeria-house-2-vashi-navi-mumbai
Papa's Belly,https://www.zomato.com/mumbai/papas-belly-parel
Sugar Daddy,https://www.zomato.com/mumbai/sugar-daddy-2-carter-road-bandra-west
Pizza Hut,https://www.zomato.com/mumbai/pizza-hut-malad-west
Parathawala,https://www.zomato.com/mumbai/parathawala-khar
Pizzaroma,https://www.zomato.com/mumbai/pizzaroma-powai
Pishu's,https://www.zomato.com/mumbai/pishus-juhu
Pizza Hut,https://www.zomato.com/mumbai/pizza-hut-1-malad-west
The Peking House,https://www.zomato.com/mumbai/the-peking-house-versova
Paratha World,https://www.zomato.com/mumbai/paratha-world-powai
Pizzaroma,https://www.zomato.com/mumbai/pizzaroma-1-andheri-lokhandwala
Panchavati Gaurav,https://www.zomato.com/mumbai/panchavati-gaurav-andheri-lokhandwala
Punjab Grill,https://www.zomato.com/mumbai/punjab-grill-juhu
The Papad Co.,https://www.zomato.com/mumbai/the-papad-co-hiranandani-estate-thane-west-thane
Pizza Hut,https://www.zomato.com/mumbai/pizza-hut-manpada-thane-west-thane
Paratha Mantra,https://www.zomato.com/mumbai/paratha-mantra-fort
Punjabi Tadka By Crystal Chowpatty Fame,https://www.zomato.com/mumbai/punjabi-tadka-by-crystal-chowpatty-fame-lower-parel
Paninaro,https://www.zomato.com/mumbai/paninaro-lower-parel
PB 02,https://www.zomato.com/mumbai/pb-02-andheri-lokhandwala
Pop Tate's,https://www.zomato.com/mumbai/pop-tates-1-vashi-navi-mumbai
Petits Plaisirs Patisserie,https://www.zomato.com/mumbai/petits-plaisirs-patisserie-versova
Pasteleria,https://www.zomato.com/mumbai/pasteleria-malad-west
The Post Office,https://www.zomato.com/mumbai/the-post-office-virar
PizzaExpress,https://www.zomato.com/mumbai/pizzaexpress-marol
The Peking Tom,https://www.zomato.com/mumbai/the-peking-tom-majiwada-thane-west
Prego - The Westin Mumbai Garden City,https://www.zomato.com/mumbai/prego-the-westin-mumbai-garden-city-goregaon-east
Panchavati Gaurav,https://www.zomato.com/mumbai/panchavati-gaurav-malad-west
The Punjabi's Kitchen & Bar,https://www.zomato.com/mumbai/the-punjabis-kitchen-bar-chakala
Panchavati Gaurav,https://www.zomato.com/mumbai/panchavati-gaurav-khopat-thane-west
Pop In,https://www.zomato.com/mumbai/pop-in-vile-parle-west
Potoba,https://www.zomato.com/mumbai/potoba-dadar-west
Pizza Metro Pizza,https://www.zomato.com/mumbai/pizza-metro-pizza-kemps-corner
Peetuk,https://www.zomato.com/mumbai/peetuk-powai
Pizza Caprina,https://www.zomato.com/mumbai/pizza-caprina-4-bungalows
Peshwa Pavilion - ITC Maratha,https://www.zomato.com/mumbai/peshwa-pavilion-itc-maratha-chakala
Pal's Fish Corner,https://www.zomato.com/mumbai/pals-fish-corner-pali-hill-bandra-west
Poush - Essence of Kashmir,https://www.zomato.com/mumbai/poush-essence-of-kashmir-kasarvadavli-thane-west
Palates - Hotel Satkar Residency,https://www.zomato.com/mumbai/palates-hotel-satkar-residency-khopat-thane-west-thane
Pot Pourri,https://www.zomato.com/mumbai/pot-pourri-1-vashi-navi-mumbai
Pancho's Pav Bhaji,https://www.zomato.com/mumbai/panchos-pav-bhaji-powai
Pan Asian - ITC Maratha,https://www.zomato.com/mumbai/pan-asian-itc-maratha-chakala
The Pizzaman,https://www.zomato.com/mumbai/the-pizzaman-vasai
Pravin Chinese,https://www.zomato.com/mumbai/pravin-chinese-naupada-thane-west
PizzaVito,https://www.zomato.com/mumbai/pizzavito-cbd-belapur-navi-mumbai
Pebbles - Juhu Residency Boutique Hotel,https://www.zomato.com/mumbai/pebbles-juhu-residency-boutique-hotel-juhu
Plush Retreat,https://www.zomato.com/mumbai/plush-retreat-dombivali-east
Patel Restaurant,https://www.zomato.com/mumbai/patel-restaurant-mohammad-ali-road
Ping Pong,https://www.zomato.com/mumbai/ping-pong-bandra-kurla-complex
Peshawari Grill,https://www.zomato.com/mumbai/peshawari-grill-goregaon-east
Potoba,https://www.zomato.com/mumbai/potoba-santacruz-east
Punjabi Roots,https://www.zomato.com/mumbai/punjabi-roots-sakinaka
Pizza Caprina,https://www.zomato.com/mumbai/pizza-caprina-goregaon-east
Prashant Corner,https://www.zomato.com/mumbai/prashant-corner-panch-pakhadi-thane-west
Prasad Food Divine,https://www.zomato.com/mumbai/prasad-food-divine-dombivali-east
Pizza Hut,https://www.zomato.com/mumbai/pizza-hut-goregaon-east
Prem's,https://www.zomato.com/mumbai/prems-malad-west
Prakash Restaurant,https://www.zomato.com/mumbai/prakash-restaurant-dadar-shivaji-park
Paninaro,https://www.zomato.com/mumbai/paninaro-nariman-point
Pan Of Asia,https://www.zomato.com/mumbai/pan-of-asia-marol
Pizzas Etc,https://www.zomato.com/mumbai/pizzas-etc-ghatkopar-east
Pangat,https://www.zomato.com/mumbai/pangat-dahisar-east
Parle Grill,https://www.zomato.com/mumbai/parle-grill-vile-parle-east
Pizza Factory,https://www.zomato.com/mumbai/pizza-factory-borivali-west
Pizzaria House,https://www.zomato.com/mumbai/pizzaria-house-kandivali-west
Pizza Hut,https://www.zomato.com/mumbai/pizza-hut-2-mira-road
Priyanka Pure Veg Restaurant,https://www.zomato.com/mumbai/priyanka-pure-veg-restaurant-airoli-navi-mumbai
Paratha's,https://www.zomato.com/mumbai/parathas-powai
Picante Ristorante,https://www.zomato.com/mumbai/picante-ristorante-breach-candy
Papaji Da Dhaba,https://www.zomato.com/mumbai/papaji-da-dhaba-kharghar-navi-mumbai
Persian Indigo,https://www.zomato.com/mumbai/persian-indigo-ghatkopar-east
Pronto,https://www.zomato.com/mumbai/pronto-tardeo
Pasteleria,https://www.zomato.com/mumbai/pasteleria-panch-pakhadi-thane-west
Paradise,https://www.zomato.com/mumbai/paradise-colaba
Paul Chinese,https://www.zomato.com/mumbai/paul-chinese-mahim
Prime Time,https://www.zomato.com/mumbai/prime-time-ghatkopar-west
Pizza Hut,https://www.zomato.com/mumbai/pizza-hut-andheri-lokhandwala
Panchavati Gaurav,https://www.zomato.com/mumbai/panchavati-gaurav-marine-lines
Paratha Zone,https://www.zomato.com/mumbai/paratha-zone-borivali-east
PitaBurg,https://www.zomato.com/mumbai/pitaburg-peddar-road
Peetuk,https://www.zomato.com/mumbai/peetuk-kandivali-east
Parabola - Hotel Rodas,https://www.zomato.com/mumbai/parabola-hotel-rodas-powai
Pop-n-Dine,https://www.zomato.com/mumbai/pop-n-dine-goregaon-west
Peppr Pinch,https://www.zomato.com/mumbai/peppr-pinch-oshiwara
Paninaro,https://www.zomato.com/mumbai/paninaro-parel
Prego Spice,https://www.zomato.com/mumbai/prego-spice-vile-parle-west
Pan Pan,https://www.zomato.com/mumbai/pan-pan-sanpada-navi-mumbai
Pack-A-Pav,https://www.zomato.com/mumbai/pack-a-pav-pali-hill-bandra-west
Pallette,https://www.zomato.com/mumbai/pallette-lower-parel
Punjabi Rasoi,https://www.zomato.com/mumbai/punjabi-rasoi-4-bungalows
Pizza Hut,https://www.zomato.com/mumbai/pizza-hut-1-nerul-navi-mumbai
Preeti Pav Bhaji Chat & Dosa,https://www.zomato.com/mumbai/preeti-pav-bhaji-chat-dosa-naupada-thane-west-thane
The Pizza Farm,https://www.zomato.com/mumbai/the-pizza-farm-bandra-kurla-complex
Parivar Veg Restaurant,https://www.zomato.com/mumbai/parivar-veg-restaurant-mira-road
Pancharatna,https://www.zomato.com/mumbai/pancharatna-marine-lines
Persia Darbar,https://www.zomato.com/mumbai/persia-darbar-7-bungalows
Puranmal,https://www.zomato.com/mumbai/puranmal-ghatkopar-west
Purepur Kolhapur,https://www.zomato.com/mumbai/purepur-kolhapur-matunga-west
Pink Dragon,https://www.zomato.com/mumbai/pink-dragon-mira-road
Purepur Kolhapur,https://www.zomato.com/mumbai/purepur-kolhapur-naupada-thane-west
Pooja Restaurant & Bar,https://www.zomato.com/mumbai/pooja-restaurant-bar-mulund-west
Punjabi Rasoi,https://www.zomato.com/mumbai/punjabi-rasoi-linking-road-bandra-west
Pavilion,https://www.zomato.com/mumbai/pavilion-ghatkopar-east
Py Bar & Bistro,https://www.zomato.com/mumbai/py-bar-bistro-breach-candy
Paaji's Express,https://www.zomato.com/mumbai/paajis-express-bandra-east
The Pint Room,https://www.zomato.com/mumbai/the-pint-room-linking-road-bandra-west
Parsi Dairy Farm,https://www.zomato.com/mumbai/parsi-dairy-farm-kalbadevi
Panshikar,https://www.zomato.com/mumbai/panshikar-vile-parle-east
The Palm Chettinad,https://www.zomato.com/mumbai/the-palm-chettinad-kharghar-navi-mumbai
The Purple Lettuce,https://www.zomato.com/mumbai/the-purple-lettuce-vile-parle-east
Pravin Chinese,https://www.zomato.com/mumbai/pravin-chinese-1-naupada-thane-west
Hotel Rajkamal,https://www.zomato.com/mumbai/hotel-rajkamal-kasarvadavli-thane-west-thane
